date,text,rating
2015,"Sashimi is perfect, scallops, salmon, red snapper as fresh as possible, egg plant, not my fav was really good. Then ramen and I was full. The wonderful women who waited on us we helpful, fun and really sweet. If choosing small tasty dishes is what you want, search no further and enjoy.",5.0
2015,"I really want to give 4 stars, however, everything is too salty! Make sure you order rice with your food.",3.0
2015,"Small place with large local following as evidenced by the long line. Excellent sake service, with attentive wait staff that love to hang with the customers. Food consists of small plates of grilled meats and veggies. They also have thinly sliced sashimi with expertly prepared sauce. The duck and beef tongue are must-haves.",4.0
2012,"Corn tempura
Buta Kim
Udon
Ramen
Tea Blanc-Manger
This was the 5 course meal that my best friend and I at Berkeley generated for ourselves before the start of finals week. Given that I had three finals the next day, I felt like that I deserved this.
Everything about the meal was perfect, I had the ramen while my friend had udon. The soup for the ramen was a bit salty, but the soup for the udon was spot on. We started off for Buta Kim and Corn Tempura as appetizers: the Buta Kim was amazing, the Kim Chi and egg were perfect together. The Corn Tempura was great, but not amazing.
The highlight of the meal was probably the roasted tea blanc-manger, which was unique and perfect in every way. I would highly recommend this if you have room for it. Overall, we spent about 25 dollars each, which is definitely VERY expensive for poor college students, but I felt like it was well deserved after a very stressful dead week.",5.0
2011,"I've grown tired of Japanese places that try too hard to appeal to Western palettes and egos. The result too often is that sushi becomes too saucy, and izakaya and yakitori fare becomes too expensive because it's new and chic, (and namely not sushi).

Kiraku firmly makes a stand that Japanese food can be a diverse culinary experience, affordable and confidently simple all at the same time. Kiraku is Izakaya pub food that isn't trying too hard. Japanese comfort food is at it's foundation quite simple. Kiraku takes this idea and subtly tweaks classic components of both Japanese and Western cuisine to produce delicious experiences.

We loved the miso glazed eggplant, Popeye salad with spinach, assorted mushrooms, and bacon; and the foie gras daikon was superb. Also try the yuzu udon for a new citrus twist to this classic soup.

On top of a diverse menu they have an excellent selection of shouchu, sake, awamori, beer, and wine.

The restaurant is intimate and inviting with great staff. We came on a night where the neighboring tables were having a birthday party. It was really festive and fun.

We loved it.",5.0
2015,"We came here based on the recommendation of my son who had a friend who recently visited and said Kiraku was very authentic. Well, my husband's review (he was born and raised in Japan in the 40's thru to the 60's): ""this made my belly swoon with pleasure"". We will be back very soon...every dish we ordered (we ordered 13 for the 2 of us not realizing that this was 3 to 4 too many) was wonderful. But...we did have favorites: the miso marinated eggplant, the fried Aji, the spicy fish eggs, fried shrimp, wygyu beef carpaccio, the chicken karaage, the chef croquettes, the taro dusted with potatoe starch, and agedashi. Superb. Our next visit we will try another 10 items to work our way through the menu.",5.0
2012,"Oh man, this place is good.

after 100+ reviews, what more can I add?

Buta kim; a nice presentation of when you get sam gyup sal and then fry up the kimchi in the pork fat.

Stewed ox tail; holy crap, i'm always a sucker for ox tail.  i love it. i make it on a monthly basis.  and this is some good oxtail, off the bone tender, good amount of stew, yeahhh.

Those were the highlights-black cod, rock shrimp, chicken karage and sushi were also very good, but the buta kim and the ox tail earned an encore from us!",5.0
2013,"This place made me fall in love with izakaya. Wen't for my birthday not really looking to drink, but ended up not being able to resist their sake sampler and Asahi. Buta kim, duck, and amberjack sashimi were all really delicious. I think we overordered (we got 14 plates for 2 people), but it was definitely worth trying everything. They also prepared something special because it was my birthday, and gave me a huge green tea icecream with mochi. Amazing experience all around",5.0
2015,Amazing food. Ramen had flavor that will haunt me until I return. Tuna sashimi was some of the freshest I've ever had. Beef tongue & rock shrimp with mayo - mmmmmm! Great service and pleasant ambiance.,5.0
2013,"We arrived shortly after they opened for Dinner service (5:00) and had to wait for a four-top to clear, which took about 20 minutes.  It was the perfect time to check what people were ordering and look at all the beautiful food coming out of the kitchen.

After we were seated I informed our server that it was our first time there and she patiently went over the menus (standard and specials), highlighting the popular dishes.  We ordered Orion beer, and about 5 dishes (corn tempura, ika, sake pickles, duck potstickers, and ceviche).  The pickles were like Umami bombs; good but took a while for the palette to reach equilibrium.  They were addictive once you got over the initial shock.  The corn tempura was like State Fair food, and although good, not something I would order again.  The squid was pretty fresh and came with a nice mayo dipping sauce, but the pigment was left on the skin and added to the chewiness.

After round 1, we ordered a couple of yakitori pieces (beef tongue and pork belly).  Both had great grill flavor.  The beef was rich and textured with layers of meat and fat.  We topped off by splitting the raspberry sorbet, which had a brulee topping on it, which was burnt.  The effect was to look like cubes of glazed pork, which was striking and slightly odd since it also came with a dollop of creme fraiche.  After a couple of pieces, I removed the burned sugar and it was much better solo.

Service was very attentive, and the bathrooms were clean.  The place was very cozy (seating for about 20) but exactly what you expect from an Izakaya type restaurant.  Small flub on the brulee kept me from giving it a 5, but I would love to go back the next time I'm in the Bay Area.",4.0
2015,OH.MY.GOD!! It's really that good and the service was impeccable. Food was spot on - all of it!!! The place is small but it adds to the charm of this little izakaya. Wait could take a little longer but definitely worth it. I will definitely keep coming to this place!,5.0
2016,"Hands down my favorite place to visit in all of Berkeley, maybe even the entire Bay Area. Ingredients are fresh, dishes well thought out and service is impeccable.  Current favs include: fried corn tempura, osaka style taro potato, sashimi salad and the deluxe chazuke.  Definitely try the sake flights!",5.0
2014,"Went with two friends and we each ordered about 3 things. They do tapas style plates, so most dishes were small.  The grilled octopus was a large portion.  The maitake tempura was probably my favorite.  The Rock shrimp, over rice with egg was also flavorful and sweet. More of a meal, and shrimp was done perfectly. The pork belly skewer was good, but not amazing like the sauce with it!  Mackerel was nice and oily.  Rice balls were tasty and filling.  Croquettes were good.  Sake pickles were unusual, wouldn't order again. Friends ordered some drinks too.  It came to $100, which seems a bit pricey, but Im a bargain hunter, so maybe it's typical for food with drinks at a Japanese restaurant?!  Small cozy atmosphere, and a bit of a wait.  Jazz music was a nice background addition.  Two spots to sit inside while waiting for a table, awkward when there are more than 2 people waiting!",3.0
2012,"I am SOOOO confused as to why this place has such a good rating.

So I have tried quite a few izakaya places and I usually enjoy myself. My friends and I are all for trying new places and I rely on Yelp a lot to decide on what to try. Which is why I was so thoroughly disappointed when I came to Kiraku.

So here's the story. I came to Kiraku on Wednesday night with a bunch of friends. We came here after KBBQ and we're just going to come in for drinks and snacks. I didn't read the Yelp reviews first so I didn't realize there was a $12 minimum per person so that was our fault. And since there was 6 of us, they pretty much made a good $72 off us easy. So after we sat down, my friends and I went on to read the tips from Yelp on my iPhone and ordered our food. and that was when the disappointment began.

it was quite busy for a wednesday night, I will give them that. But our drinks took almost 20 minutes (really, how hard can that be to give me a can of coke and a cup of ice? I was DD for the night so I didn't order any alcohol). Then we waited almost an HOUR just to START getting our food.

We got the Corn tempura with green tea salt first which just perplexes me because we also ordered the buttered corn and that took a good 30 minutes to come out after the corn tempura. The corn tempura that everyone was raving about is basically just deep-fried corn doused with salt. The buttered corn was just canned corn thrown onto a cast-iron skillet, no butter included.

We also ordered the Roasted tea Blanc Manger which may very well be the ONLY redeeming thing about this place. It was light and fluffy and definitely tasted pretty good. We ordered a few other items but nothing was actually worth mentioning.

The last two items that came were the dessert obviously. But why it  came out almost an hour after the Roasted Tea Blanc was just confusing considering that was also a dessert. We ordered the Sweet Potato Brulee and the Green Tea Ice cream with Warabi Mochi. It took a good 20 minutes AFTER we were completely done with our food and drinks. It would have made sense if they didn't notice we were done but they had already cleared all our empty dishes from the table.

What I'm trying to say is that the service the WHOLE night was just plain disappointing. Drinks took way too long. Food took even longer (and for canned corn thrown onto a cast-iron skillet...REALLY?!). Everyone else seemed to thoroughly enjoy themselves here on Yelp so maybe we just happened to come at a really bad night. But all in all, I wasted a good 2 hours of my life sitting around waiting on nothing.

Pretty sure I'll never come here again. There are better Izakaya places and with better service",1.0
2015,"The food is okay, not awesome, not really worth the price but still acceptable. However, I didn't like the fact that the waitress chased after us on the street to request for tip. Yes we did not tip because we thought that the food was overpriced and the food took a little long to be served. But it's just bad to run after us to request for tip.",2.0
2012,"Japanese Tapas (and NO sushi)... disappointing, over-priced, extremely small portion dishes.
The restaurant is stuffy and the tables are way too close to each other; I almost felt like I was eating with the strangers on the table right next to me! Go somewhere else...",2.0
2015,"This place is small and there's usually a line, that's the worst part of coming here, but Kiraku is a small quint place that serves good izakaya.  The salmon and scallop sashimi were fresh.  Their uni and ikura with tofu skin served on a heaping spoon is a popular dish here and I recommend getting it.",4.0
2015,Came here with my dad and he loves it! Extremely good food and great service. All the waitresses are really nice.,5.0
2012,"Food is Good.  Kinda Salty but hay, it is a drinking spot!!!

mixed feelings on the corn tempura.  (its good, but i will probably order again)

I would come back here again to hang and drink and eat and drink again.

At least, I spend way less here than I do at my sushi spot. = )",3.0
2016,"I have been there several times and the only downside was the wait (restaurant is very small).  I have made reservations a couple of times which decreased the wait but you have to purchase a minimum of $30 per person (not hard to do) and order drinks (although they have never made us do that).  The Suzuki Carpaccio, sea bass, and tuna shoulder are a few of my favorites.",5.0
2014,"Well, the service was very nice.  But the food... Strange at best: fermented squid ... Looked and tasted like snot.  And the wasabi octopus, looked and tasted slimy and disgusting.  Salmon didn't taste particularly fresh.  Corn ""fritter"" was tasty as was the ""seared"" (not really) tuna.  My GF has peach sake and I had Apple sake... Highlights of the meal. On balance, very strange food. And I am experimental with food.",2.0
2015,"I'm rarely impressed by the ingenuity of restaurants around here, even good ones, but the food here is very good and menu extremely unique. Great place.",4.0
2015,"I think this is the best Japanese restaurant in Berkeley with really fresh and expertly prepared food. The only problem is that it's so popular it can be tough to get in, so here are my tips: 1. Make a reservation or 2. Get there early (like before their doors open). We arrived even before they opened and there were already 10 people waiting to get in, but we still made it in on the first seating. I really like the tempura corn, but really everything is great, so order lots and dishes and share!",5.0
2013,"Been there yesterday, it was my first time in Japanese tapas bar
The food was great and special
Definitely I will recommend to my friends about this place",4.0
2014,"Nice simple decor in small space.  
Carpaccio : the first and best dish we. ordered. Fresh, well balanced and seasoned well.
Sashimi: fresh,nice presentation. Sliced a bit too thin.
Beef tongue: perfectly cooked good flavors overall, sliced a bit too thick.
Donburi: not a fan of salmon roe, dish was crammed into a tiny bowl made it difficult to eat but nice presentation. Uni was fantastic, rice could be seasoned more with a touch of vinegar. Would not order again.
Maitake mushroom tempura: interesting flakes of ""sancho"" herbs at the bottom of plate that makes your tongue tingle.  The rest lacks flavor and was too oily. Not sure of oil was oxidized. What you would expect from tempura I guess.
Service: fantastic, fast, helpful staff.
Overall the dishes we had were good, not extraordinary. We came in with very high expectations and unfortunately was underwhelmed. Maybe we will have better luck by ordering some other dishes next time. There is a nice variety of other tapas style dishes to try.",3.0
2012,"This place has the best japanese food i ever had in California. It's something you feel Japanese, not like those americanized japanese food.
I like the corn tempura, the oyako don( chicken over rice), and the roasted tea flan(The first one under dessert, I forgot the name). The sashimi is fresh.
The service is really nice, but the place is kind of small. I think this place is perfect for a date, but yeah, it's expensive if you like to eat a lot like me.",5.0
2013,"Came here last night with some old friends, so we had a gang of eight. Pretty much ate everything on the specials menu! It was all great! Some of our highlights were the sashimi, grilled black pork belly, Kobe beef skewers, roasted beef tongue, agadashi tofu, spicy french fries, pork cutlet, hamachi Kama, chicken karaage and homemade duck potstickers. But the fav of my gang was the grilled beef marrow w/ crunchy garlic sauce. We also tried the udon and ramen. Lets just say we had a hungry bunch. Desserts were yummy too. Think we decided the grapefruit frozen yogurt was the BOMB!

One thing to note. We had four kids ( ages 10-13 ) with our party of eight. Since we weren't a big party of drinkers, we couldn't make a reservation. We ended up coming in at 5:30pm, opening time. Able to get a table for all of us, but were requested to be done by 7pm. Since they had a reservation of eight coming in. I'm thinking some folks might get bent out of shape because of this, but I don't think it's a big deal. Izakaya is pub food, meaning alcohol is really part of the picture here. I'm just happy to be able to bring the kids into a place that serves great food.

p.s. Bring a big wallet. It all ads up.",4.0
2014,"Absolutely, spectacularly, delicious. All except their ramen, but that's not a tapa! Just order the tapas and your tastebuds will transcend to Nirvana.. at the expense of the spectacularly pricey check, but you'll realize that it was all worth it.",5.0
2015,"Being overcrowded might be good for the owner of the restaurant, but it also could be nightmares for dinners on the other hand. This is a tiny Japanese restaurant that delivers delicate Japanese dishes other than sushi and sashimi. My girlfriend and I instantly fell in love with their food when we went there the very first time. However, more and more dinners have been attracted to this place ,so an approximate wait time can be easily stretched to over 2 hours on any weekdays especially when there are reservations. The worst part is the wait because the restaurant is too tiny to have a waiting area inside, so dinners will have to standby on streets. They don't open everyday, and they only open at nights. It's highly suggested to make a reservation if you plan to eat at this place.",4.0
2013,"Best Japanese Tapas restaurant in the Bay Area!!!  I have been here a handful of times and have always tried new things and always left completely full and totally happy with every dish.  The menu is full of great options and the portion sizes are great for sharing.  My boyfriend and I get about a half a dozen dishes and that is plenty for us.  Some dishes might weird out a novice Japanese cuisine eater, but don't worry, these guys know exactly what they are doing with every dish.

Some of our favorites include:  takowasabi, sashimi salad (get it everytime!), spicy hamachi, and the duck potstickers.

Oh and the service!  The entire staff waits on you.  They are so quick, so genuinely friendly, and their attentive demeanor is quite impressive.

Seriously this place rocks!  My absolute favorite place to eat in Berkeley.  You need to go, you must go!  :)",5.0
2015,"The only thing worth talking about or repeating is the chicken karage. Overall, I would not frequent this establishment, when you can find better yakitori at Kokko's in San Mateo that charge a fraction what they do at Kiraku.",3.0
2014,"really enjoyed dining at kiraku! they serve japanese tapas - not to be confused with yakitori or sushi. this is a great place to go if you have an appreciation and interest in japanese cuisine and want something different. it's a pricier dinner, but memorable. we loved trying out a bunch of different dishes. our favorite was the uni from santa barbara. the staff here is very sweet and does their best to give you personalized recommendations.",4.0
2013,"I've been back to this place a few times and every time I'm so impressed with how attentive the staff and chef are with brining out the dishes you order. The experience and the food are unbeatable! This place seems to always be packed from the moment they open and have a wait until they close!

Everything is so delicious and it's great that they have a specials menu as well. The sake flights and beer are a perfect compliment to the food! I'll have to leave room for dessert one of these times! It's a MUST try!",5.0
2016,"I came here once while in the area, and the lion king roll and godzilla roll was delicious. The price on the menu here was a little expensive. But you get what you pay for.",4.0
2015,"Not your typical Japanese restaurant. They serve top quality  Japanese tapas and it's very good. They do serve a rotating menu where you will always find something new to try. 4 stars for presentation, 4 stars for flavor, 3 1/2 stars for service, 4 stars for the wide selection of sake and drinks. The dishes will cost you about $10 or $11 on up depending on the type of dish .we had 5 dishes including a  flight of sake and a sweet potato Brule for desert and it came up to around $110.",4.0
2015,"Great authentic Izakaya! Fresh ingredients and wonderful selection of sakes. My favorite dishes include Yuba, Uni and Ikura dish, Hoji cha pudding and Yuzu sake. They hit the spot for me! Recommend reserving a seat as this place is very popular. Will be back again.",4.0
2014,"Definitely one of my favorite izakaya places. Always new things to try on their specials menu. Meals are always super enjoyable. Good prices.

Average meal per person without drinks: $20-25

Food (4.5/5)

My must-gets every time: chicken karaage, sashimi, and saba shio.

- Chicken Karaage (5/5) - My favorite dish here. Perfectly juicy, always comes out super hot, perfect garlic level, absolutely no complaints at all. Imo much better than Ippuku's
- Sashimi (5/5) - Get whatever fresh fish of the day they have on their specials menu. Always very fresh. Salmon, yellowtail, mackerel, etcs
- Salmon carpaccio (5/5) - Delicious! Very pretty too.
- Saba shio (5/5) - Extremely well grilled and fatty.
- Hamachi kama salt (4/5) - Second to their saba shio for grilled fish here. Tastes great still, but they cut the size of the collar in half and increased the price so not as worth it anymore :(
- Clam miso soup (4/5) - Very good, very clammy though so if you like clams..! not on their menu but you can always ask for it
- Beef tongue (4/5) - Very good
- Rock shrimpy tempera (3.5/5) - Very good but the taste is heavy/gets old kind of quickly
- Kiraku rib (3/5) - A little too sweet, not as much meat on the rib as I would have liked
- Agedashi tofu (3/5) - Good, the usual
- Pork belly skewer (3/5) - Good, but the one at Ippuku is much much better
- Crab croquette (3/5) - Decent, not nearly as flavorable as Ippuku's
- Bone marrow (3/5) - Pretty tasty but also a little overly greasy. There wasn't very much marrow on the bone, maybe got a total of half a spoonful.
- Ramen (2/5) - Decent but nothing special, good for guys if you want to fill yourself up at the end
- Yuzu udon (2/5) - Same as ramen

Ambience (4.5/5)

I love the environment here. Great alcohol selection. It does get kind of noisy inside, but it's good for small tables. Also like the decor.

Service (4.5/5)

The waitresses are all super nice and they always check in on you. Make a reservation on weekends and if you plan on arriving after 6:30pm on weekdays.",5.0
2012,"Yummmyy! One of my favorite places at Berkeley. It's a bit pricey, but I love Izakaya. I love their corn tempura.. yumyum! We also had the Hamachi Kama which was really good... but I also really love Hamachi. Seared Duck and Ikura Don were pretty good as well.

Definitely will be back to try other menu items!",5.0
2014,"Loved this place! Let the wait staff make suggestions, sit back, and enjoy! The salmon sashimi was the best I've had. Abundant sake and soju choices but I wish they had wine and more than one beer to choose from. Otherwise, fabulous!",4.0
2014,"This was a small but authentic Japanese izakaya type restaurant. The smallish dishes allow you to order a lot, which we did. The fried corn was delicious. I also had the pickles, edamame, seaweed salad, beet salad, eggplant dish, and salmon. All were really good and tasty. I felt like everything was authentic bc of the story of the restaurant and the servers and staff were actually Japanese. Overall a very good restaurant. My only issue was the lack of true vegetarian options. I realize this is an izakaya style place but it's also Berkeley so vegetarians/vegans seem to make up half the population. Despite this it was really good :)",4.0
2012,"Came to this place with 4 other people when it first opened.

This is the more authentic type of Japanese cuisine.  Contrary to popular belief, Japanese food is more than just sushi, contrary to my own former ignorance at least...

We couldn't figure out a correct way to order this to feed everyone so just chose randomly.  The portions are all pretty small and since we came at dinner time, we expected something that was more dinner-y in the more traditional sense instead of smaller and more delicate dishes.  

We ordered the stewed oxtail, kiraku rib, spicy jellyfish and balsamico pork.  I personally really like the oxtail because the flavor was on the lighter side.  The oxtail was very tender and the taste was perfectly complemented with herbs.  The soup was clear and savory.  

The other items were alright.  Spicy jellyfish was supposed to be a small dish to go with sake but... we didn't know that.  

I liked one of the meat plates, but forgot if it was the kiraku rib or pork.  But I have this thing for fatty meat, but only if it's cooked a certain way, and kiraku totally did it.  However, fatty meat really stops at one piece.  In fact, no one in my group could finish a whole piece.  

The individual price per dish was acceptable, but the portions are very small.  No one in my group was close to being full after the meal.  But again, we probably just ordered the wrong food.

Overall, this restaurant has very good qualify authentic Japanese food and I'd totally recommend it!",4.0
2016,"The best Izakaya in the East Bay.  The space is cramped, but no more than dining in Tokyo.  Kiraku serves authentic Japanese izakaya, executed well.  Don't come here if you're simply looking for universally exported styles of sushi and ramen.  Standard drink options with Japanese lagers and a decently appointed sake list.",5.0
2016,"If you are starving and your wallet is light, please reconsider going to Kiraku.. But if you want to spend some quality time with your loved ones with good food, I would recommend! Food is excellent, although the portion size is very small, as it is expected with izakaya. Customer service was excellent, but expect some waiting time! If you want to get some drinks along with your food, Ippuku might be your better option as they have sake bar!",4.0
2012,"came here on a thursday evening around 6pm and was seated right away. the restaurant is kind of small and it gets filled up fast so i would probably recommend making reservations.

the food here is served tapas style. the ones we tried were:

sea bass ceviche - this was a bit weird for me because all the ceviches ive had before were basically raw fish marinated in citrus juice. the sea bass for this dish tasted fully cooked and had an odd creamy texture to it. not something i would get again

jellyfish - a very simple but a delicious lightly spiced appetizer

organic chicken karaage - this is one of my favorites of the night! the chicken is very light and super moist and flavorful

salmon carpaccio - this dish didnt stand out to me at all. it was really bland and lacked some sauce cause it was dry tasting

corn tempura with green tea salt - another favorite of mine. the corn is lightly fried and perfectly salted

roasted duck with foie gras - i LOVE duck and i LOVE foie gras. im trying to eat as much foie gras as i can before it gets banned. i loveee foie gras in its natural form. nice and fatty! the duck was cooked really well but i didn't really like the sweet sauce it came with but without it, it was a bit tasteless

homemade grapefruit ice cream - this was so good! great flavor and very refreshing

sweet potato creme brulee - it was more like super mashed sweet potato topped with the crunchy sugary coat than the creamy custard consistency of a normal creme brulee, but still pretty good

service was a bit slow... but overall it was a really good meal.",4.0
2014,"Favorite Izakaya place in Berkeley.  Love the beef tongue, bone marrow, oyako-don, soy sauce ramen, sashimi specials, wagyu beef, etc.  Lots of unique dishes.",4.0
2012,"I absolutely adore izakaya (and Japanese cuisine in general), so I was excited to discover another one open up in Berkeley (the other being Ippuku on Shattuck). I've been here twice, both times leaving me a very happy customer.

The first time was back in... September, I think. A friend and I came in late-ish for the sake samplers. I'm not a huge fan of Asian spirits, but it was interesting tasting the subtle differences between the various types of shochu (I had barley, rice, and brown sugar). They come in this cute platter with cupholders, and our server gracefully answered our questions about the drinks. Munchies came around, and we ended up ordering the Takowasabi (wasabi-marinated octopus) and Jumbo Squid. Both were packed with flavour and satisfied my salty tooth.

I came in again today for a kinda-sorta-Valentine's Day dinner (if ya know what I mean). Here's what we ordered:
Nasu Miso: Eggplant pieces in a gravy/miso sauce. The shell is hard and kind of serves as a bowl, so you have to scoop the flesh out. The savouriness of the sauce compliments the sweetness of the eggplant very well, and the texture is the perfect softness without being mushy or stringy.
Organic Chicken Karaage: Medium-sized pieces of chicken, deep fried to crispy perfection. Meat is tender and juicy, and is served with Japanese dressing.
Soft Shell Shrimp: I've never had shrimp with the shell and head before, so this was something new. Not overwhelmingly salty and had a great crunch. Comes with shredded lettuce salad/garnish.
Grilled Mackerel: Again, I usually don't eat the skin but I couldn't resist - the fish had that fresh chewiness to it, and the skin had a thin layer of fat underneath that was really tasty without tasting like blubber.
Buta-Kim: Slices of pork belly with kimchi. There's also a poached egg in there, which was very well prepared. The pork belly wasn't too fatty, so no complaints here.
Roasted Tea Blanc-Manger: A tea-flavoured pudding with a touch of cream, red bean paste, and mini tapioca. One of the best puddings I've had in a while. Served in an adorable wooden cup.

Every dish was very delicately put together and we had an excellent meal. It came to about $60 (with tip), which I feel is slightly cheaper than Ippuku (but not by much). Service was great and the staff was super friendly - our water was constantly refilled, we were offered tea to go with our dessert, and the chef even snuck his head out to ask how we were liking our meal. CYUTE.

The restaurant isn't very big and can seat maybe 30ish people at a time, but I can assure you it is well worth the wait. Otherwise, make a reservation before coming in. The tables are snug, but everything is very well taken care of and clean. Such a great place for an intimate dinner with that special someone or close friends, I'll definitely be coming back!",5.0
2014,"I came here for a dinner of 2. It's a cozy place that makes you feel as if you're in a nice ramen shop in Japan. I caught myself glancing out the window and thinking ""wow, that's telegraph?""

The wait here wasn't too bad around the 30 minute range? Servers were nice and friendly!

Be prepared to drop some dough here if you really want to fill yourself. It's more of a Japanese Tapas place than your typical cheap-to-go-overstuffyoursushiwithrice-place on Telegraph. I ordered the corn tempura, beef tongue, seafood fried rice, squid, and duck potstickers. All of these things were simply amazing, but again, my wallet ate more than I ate.

It's a cute place for a date!",3.0
2014,"Super tasty spot for izakaya, with a wonderful selection of sake!  Would definitely come again.",4.0
2015,"I went to this place a while ago, but the fact is, even now, I want to fly cross country to eat there again. It's definitely not overrated. I loved everything I had there, the corn tempura, the bone marrow, the duck, the cow tongue! Of course the basics (sashimi, carpaccio, etc) were all great. Maybe some dishes were a little salty, that's the only fault if I had to nitpick. I recommend trying the various soju (yogurt soju!!!). I also recommend getting there a little before they open to get a table... that's the only downside.",5.0
2012,"Quite the hole in the wall and very unsuspecting from outside.  Kiraku the perfect place to get some Japanese street food while washing it down with some Sapporo or Asahi.  This place has quite an extensive selection of Japanese tapas.  While the dish portions were incredibly small, the taste was fantastic.  

Assorted sashimi:  B
Very fresh, but the portion left alot to be desired given the price.  Three types of fish, so not quite as much variety as a full sushi bar.

Ribs:  A+
The ribs were cooked the perfection and were falling off the bone.  The flavors were very aromatic (soy sauce, staranese, and sesame).  Portions were not great, but definitely better value than the sashimi

Beef tongue:  A+
Great flavor; a bit more gamey than traditional cuts of beef.  Seasoned and braised to perfection.  Incredibly tender,

Ramen:  C
Pretty run of the mill stuff.  Wasn't too impressed with the portions or taste.

I enjoyed everything about Kiraku but the price.  If their portions were a bit larger I would have no gripes.",3.0
2012,"I just want to note that this place is an Izakaya, a Japanese drinking establishment, that provides small dishes that you share (or don't share) while you kick it with some drinks.
This said, Kiraku isn't full of raging drunk people and it is FAMILY FRIENDLY. I myself went there with some friends and didn't drink anything and it was fine.
The service was friendly and accommodating and the food was delicious, although a bit pricey for my liking.
The great thing about Izakayas, especially if you're not drinking, is that you get to try a whole bunch of different foods. Try everything! My party ordered around 8 dishes and everything was equally as delicious.
I wouldn't bring a lot of people to this restaurant because it is kind of small, but a couple friends and its an awesome night.",4.0
2012,"When I found out that there is a minimum charge per person if you want to make a reservation, I chanced it by ushering our friends to get there by 5:30 when the door opens.  They only have two high chairs and our toddler doesn't know what ""wait"" means, which made getting there early that much more crucial.

Just as I suspected, soon after we started eating the restaurant was completely filled by 6.  And surprisingly plenty of families with small kids so there is definitely competition for high chairs.

It's not a place with a quick turnaround---a characteristic shared by restaurants that serve small plates.  Diners often do  the ""we will start with this and that"" and a few drinks later, your mind tricks you into thinking you need more salt and grease in your belly.  At this point, dinner is no longer a quick one-dish meal, but morphs into a everlasting social feast.

I didn't drink and therefore felt silly indulging in the salt and grease.  Crunchy lotus chips and corn butter would have been perfect to nibble on with alcohol.  Grilled fish like mackerel and black cod are tasty and easy to pick.  Then there were the different types of don and chazuke to sooth your tummy afterwards.

Everything was super tasty and super unhealthy.  And we ended up paying around $35 per person after tips and taxes, pricier than anticipated.  But it was worth the money and clogged arteries.  Whether you intend to enjoy the food sober or drunk, either way you will have a good time.",4.0
2012,"Summary:
Food - 4.5 / 5
Service - 5/5
Wait-time - 4/5

Overall: 4.5/5

Came here with my girlfriend on a Friday night and it was jam packed. Didn't have to wait too long but I think we were really lucky and beat the line. Next time we will definitely be making a reservation first.

The services was exceptional. We received warm towelettes before we ordered. That's just A+ service right there. Waitresses were extremely attentive. But most important of all, they seem to serve food based on a specific order. They made sure to give us our appetitzers one-by-one, right after another, and brought up the main dishes with plates/bowls to share. That to me is extreme attention to details and Zappos like customer service.

Food was really good as well. We ordered:
Shime Saba - excellent, a must try if you are saba sushi fan
Salmon Carpaccio - very good, though the salmon could have been a little more creamier
Chilean Seabass Ceviche - very good, a good amount of seabass mixed with the rest; I'm undecided on the chips that came along with it, they were very crispy and tasty but not sure if they went well together
Tempura Ebi Mayo - very good, satisfied our fried/fatty foods craving
Sangria - very good, I think they mixed it with Plum Wine as well, interesting but good
Ramen - good, tasted very refreshing but not too much to rave about here

Overall, if you are in Berkeley and looking for a cozy place to have a nice meal and conversation. This is the spot to go.",5.0
2016,"As a vegetarian my options here are limited, but this is an affordable, clean and friendly restaurant. Be prepared to wait on a Friday and Saturday nite. Try the Matcha cheesecake!!!",4.0
2012,"Japanese tapas? Whaaaat???

We came here by recommendation of a friend - we were taking some special guests out for dinner and wanted a yummy, special spot. I was a bit apprehensive at first bc generally ""tapas"" = ""spendy, really quick, without you realizing it"".

Lotus Root Chips with Celery Salt - so beautifully presented. a feast for the eyes and really tasty on the tastebuds also.
Corn Tempura with Green Tea Salt - like normal corn cakes... lightly dusted with green tea powder.
Kiraku Salad - (Mizuna/Arugula/Shungiku/Ham/Red Onion) - very good.
Popeye Salad - (Spinach Salad w/ Sauted Mushrooms and Bacon on top) - very good but not surprising flavor combo.
Grilled whole saba - THE BEST I'VE EVER HAD. So soft and tender and juicy. It was a big ol' piece of fish also.
Sashimi - thick and fresh. we ordered another order because it seemed to disappear beneath our chopsticks.
Ramen/Udon - delicious. but we were getting too full and couldn't do this justice.

BUT we still managed to save room for dessert: ROASTED TEA BLANC-MANGER - it was like a light custard / tea-flavored creme brulee. I was so full but couldn't resist cleaning this off.",4.0
2012,"This place is solid.  I'm a stickler when it comes to izakayas and Japanese food, but this is the real deal.

Some favorites were the bone marrow, maru ika (squid), nasu miso, and the corn tempura.  The rock shrimp in the spicy mayo was also really good.  I have a feeling anything here will be really good, and I can't wait til I can go back again.

Service is also really good.  My boyfriend and I love it here, and I can't wait to bring friends.  It does get really busy so come early or make a reservation (which also comes with some conditions).",5.0
2015,"Our server, Yuka, was very friendly and professional! She took the time to explain their specials and describe the sake sampler she gave us to try. It's pretty tiny and gets loud (in a fun way) so not the best place for the hard-of-hearing.",4.0
